Jumlah_ART,Jumlah_Keluarga,sta_bangunan,sta_lahan,luas_lantai,lantai,dinding,kondisi_dinding,atap,kondisi_atap,jumlah_kamar,sumber_airminum,cara_peroleh_airminum,sumber_penerangan,daya,bb_masak,fasbab,kloset,buang_tinja,ada_tabung_gas,ada_lemari_es,ada_ac,ada_pemanas,ada_telepon,ada_tv,ada_emas,ada_laptop,ada_sepeda,ada_motor,ada_mobil,ada_perahu,ada_motor_tempel,ada_perahu_motor,ada_kapal,aset_tak_bergerak,luas_atb,rumah_lain,jumlah_sapi,jumlah_kerbau,jumlah_kambing,sta_art_usaha,desil_susenas
3,1,1,2,28,3,2,0,5,2,2,5,4,1,4,4,4,1,2,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,200,1,0,0,0,0,0
4,1,1,1,96,3,2,0,5,2,3,5,4,1,4,3,4,1,2,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,400,1,0,0,0,0,0
3,1,1,1,45,3,1,1,5,2,3,8,4,1,4,4,1,4,6,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,400,1,0,0,0,0,0
3,1,1,1,24,6,2,0,5,2,2,5,4,1,4,3,1,4,6,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,0,1
8,1,1,1,120,3,1,2,5,2,4,5,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,400,1,0,0,0,1,1
4,1,1,1,300,3,1,2,5,2,3,6,4,1,4,4,4,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,400,1,0,0,0,0,0
5,1,1,2,121,2,1,2,5,2,4,5,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
5,1,1,1,72,2,1,2,5,2,2,7,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,92,1,0,0,0,0,0
4,1,1,2,60,2,2,0,5,2,2,5,4,1,4,4,1,0,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
5,1,1,2,108,2,2,0,5,2,5,1,4,1,4,4,1,0,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,150,1,0,0,0,1,1
2,1,1,2,72,9,2,0,5,2,2,6,4,1,4,4,1,0,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
5,1,1,1,54,6,2,0,5,2,2,5,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,68,1,0,0,0,1,1
5,1,1,1,45,2,2,0,5,2,2,5,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,90,1,0,0,0,0,1
4,1,1,4,40,2,2,0,5,2,3,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1
4,1,1,1,90,3,3,2,5,2,2,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1200,1,0,0,0,1,0
4,1,3,2,54,2,1,2,6,2,2,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0
4,1,1,1,404,8,2,0,9,0,1,9,4,1,4,4,1,0,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,50,1,0,0,0,1,0
3,1,1,1,70,3,2,0,5,2,3,5,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,2500,1,0,0,0,1,0
4,2,1,1,99,3,1,1,5,2,4,5,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,310,1,0,0,0,1,0
5,1,1,1,87,3,1,2,5,2,3,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,0,0
3,1,1,1,72,2,2,0,5,2,3,6,4,1,4,4,4,1,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,112,1,0,0,0,1,0
5,1,1,1,180,3,1,1,5,2,3,5,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,5000,1,0,0,0,0,0
4,1,1,1,192,3,2,0,5,2,2,5,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,213,1,0,0,0,1,0
5,1,1,1,30,2,2,0,5,2,2,5,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,123,1,0,0,0,0,1
4,1,1,1,72,3,1,2,5,2,3,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,96,1,0,0,0,1,0
3,1,1,1,60,3,2,0,5,2,2,5,4,1,4,4,1,0,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,50,1,0,0,0,1,1
4,1,1,1,30,2,2,0,5,2,2,5,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,50,1,0,0,0,1,1
5,1,1,2,60,3,1,2,5,2,2,5,4,1,4,4,1,0,5,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,125,1,0,0,0,1,1
3,1,1,2,80,2,1,2,5,1,3,6,4,2,0,3,1,0,6,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1
3,1,1,1,42,2,1,2,5,2,2,5,4,1,4,3,4,3,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,320,1,0,0,0,0,0
4,1,1,1,32,2,1,2,5,2,2,5,4,1,4,3,4,3,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,48,1,0,0,0,1,1
7,1,1,1,42,2,1,2,5,2,2,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,281,1,0,0,0,0,1
3,1,1,1,24,2,1,2,5,2,1,5,4,1,4,4,3,2,3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,40,1,0,0,0,1,0
5,1,1,1,54,8,1,2,5,1,3,6,4,1,4,4,1,4,4,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1200,1,0,0,0,0,1
5,1,1,1,42,3,1,2,5,2,2,5,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2712,1,0,0,0,1,0
2,1,1,1,42,3,1,2,5,2,2,5,4,1,4,4,1,4,4,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,227,1,0,0,0,1,0
5,1,1,1,56,3,1,2,5,2,2,5,4,1,4,4,3,1,3,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,112,1,0,0,0,0,0
3,1,1,2,28,9,2,0,5,2,2,6,4,1,4,4,3,3,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,56,1,0,0,0,1,0
4,1,1,1,52,6,1,1,5,1,3,6,4,1,4,4,4,1,3,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,620,1,0,0,0,0,1
5,1,1,1,64,3,1,2,5,2,2,5,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2672,1,0,0,0,0,0
4,1,1,1,35,3,2,0,5,2,3,6,4,1,4,4,3,3,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,135,1,0,0,0,0,0
3,1,1,1,32,2,1,2,2,2,3,6,4,1,4,4,4,1,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,56,1,0,0,0,1,0
5,1,1,1,42,8,1,1,5,1,2,6,4,1,4,3,1,4,4,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,270,1,0,0,5,0,1
3,1,1,1,45,6,2,0,5,2,2,6,4,1,4,4,1,3,3,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,90,1,0,0,0,0,1
3,1,1,1,54,6,2,0,5,1,3,6,4,1,4,4,4,1,4,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,360,1,0,0,0,0,1
3,1,1,2,54,8,2,0,5,2,1,5,4,1,4,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,0,0,0,1,0
3,1,1,1,58,3,1,2,5,2,2,5,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,58,1,0,0,0,1,0
2,1,1,2,230,2,2,0,5,2,2,9,4,1,5,4,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,0,0,0,1,0
3,1,1,1,54,2,2,0,5,2,2,8,4,1,4,4,1,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,54,1,0,0,0,1,0
5,1,1,1,58,3,1,1,5,2,2,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,400,1,0,0,0,1,1
3,1,1,1,54,6,2,0,5,2,2,5,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,250,1,0,0,0,1,0
3,1,1,1,58,3,1,2,5,2,2,5,4,1,4,3,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,1,0,0,0,1,0
4,1,1,1,42,6,1,2,5,2,2,6,4,1,4,4,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,1,0,0,0,1,0
2,1,1,1,42,3,1,2,5,2,2,6,4,1,4,4,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,150,1,0,0,0,1,0
2,1,1,1,42,9,4,0,5,2,2,5,4,1,4,4,4,2,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,200,1,0,0,0,1,0
2,1,1,1,42,6,2,0,5,2,2,6,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,250,1,0,0,0,1,0
2,1,1,1,42,6,2,0,5,2,2,6,4,1,4,4,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,150,1,0,0,0,1,0
3,1,1,1,58,3,1,2,5,2,2,5,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,300,1,0,0,0,1,0
4,1,1,1,42,3,1,2,5,2,2,5,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,300,1,0,0,0,1,0
2,1,1,1,54,7,2,0,5,2,3,5,4,1,4,4,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,155,1,0,0,0,1,0
4,1,1,1,58,3,2,0,5,2,3,5,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,300,1,0,0,0,1,0
3,1,1,1,55,2,2,0,5,2,2,8,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,500,1,0,0,0,1,0
3,1,1,1,42,5,2,0,5,2,2,5,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,300,1,0,0,0,1,0
4,1,1,1,42,6,1,2,5,2,2,5,4,1,4,3,4,1,3,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,200,1,0,0,0,1,1
3,1,1,1,45,2,2,0,5,2,2,8,4,1,4,4,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2000,1,0,0,0,1,0
4,1,1,1,42,3,1,1,5,1,2,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,300,1,0,0,0,1,0
4,1,1,1,48,3,1,2,5,2,2,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,300,1,0,0,0,1,0
3,1,1,1,35,6,2,0,5,2,2,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,300,1,0,0,0,1,1
4,1,1,1,42,6,2,0,5,2,2,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,200,1,0,0,0,1,1
3,1,1,1,42,6,2,0,5,2,2,5,4,1,4,4,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,300,1,0,0,0,1,0
2,1,1,1,42,6,2,0,5,2,2,6,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,200,1,0,0,0,1,0
3,1,1,1,54,3,1,2,5,2,2,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,300,1,0,0,0,1,0
3,1,1,1,42,3,1,2,5,2,2,5,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,300,1,0,0,0,1,0
3,1,1,1,42,3,1,2,5,2,2,5,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,300,1,0,0,0,1,0
3,1,1,1,42,3,1,2,5,2,2,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,1,0,0,0,1,0
3,1,1,1,42,7,2,0,5,2,2,5,4,1,4,4,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,150,1,0,0,0,1,0
4,1,1,1,58,3,1,1,5,2,3,5,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,300,1,0,0,0,1,0
4,1,1,1,42,3,1,2,6,2,2,5,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,200,1,0,0,0,1,0
3,1,1,1,42,3,1,2,5,2,2,5,4,1,4,3,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,1,0,0,0,1,0
3,1,1,1,68,3,1,1,5,2,3,5,4,1,4,3,4,1,3,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,300,1,0,0,0,1,0
3,1,1,1,58,8,2,0,5,2,3,5,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,300,1,0,0,0,1,0
3,1,1,1,45,2,2,0,5,2,2,8,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,45,1,0,0,0,1,0
4,1,1,1,68,3,1,2,5,2,3,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,300,1,0,0,0,1,0
2,1,1,1,42,3,1,2,5,2,2,5,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,300,1,0,0,0,0,0
2,1,1,1,42,9,2,0,5,2,2,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,300,1,0,0,0,1,0
3,1,1,1,58,3,1,2,5,2,2,5,4,1,4,3,4,1,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,200,1,0,0,0,1,0
4,1,1,1,56,3,1,1,5,2,3,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,300,1,0,0,0,1,0
4,1,1,1,58,3,1,2,5,2,3,6,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,300,1,0,0,0,1,0
4,1,1,1,60,3,1,2,5,2,3,5,4,1,3,3,4,1,2,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,900,1,0,0,0,1,0
3,1,1,1,42,3,1,2,5,2,2,5,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,300,1,0,0,0,1,0
4,1,1,2,58,3,1,2,3,2,3,5,2,1,4,3,4,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,1,0,0,0,1,0
4,1,1,1,42,3,1,2,5,2,2,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,300,1,0,0,0,1,0
5,1,1,1,50,8,2,0,5,2,2,5,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,50,1,0,0,0,1,0
4,1,5,3,54,3,1,2,5,2,2,5,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,300,1,0,0,0,1,0
4,1,1,1,58,3,1,2,5,2,2,5,4,1,4,3,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,300,1,0,0,0,1,0
4,1,1,1,52,2,1,2,5,2,2,5,4,1,4,3,4,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,200,1,0,0,0,1,0
3,1,1,1,50,2,2,0,5,2,2,8,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,50,1,0,0,0,1,0
4,1,1,1,58,3,1,2,5,2,3,5,4,1,4,4,4,1,3,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,300,1,0,0,0,1,0
4,1,1,1,42,3,1,2,5,2,2,5,4,1,4,4,4,1,3,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,200,1,0,0,0,1,0
5,1,1,1,72,3,1,2,5,2,3,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,298,1,0,0,0,0,0
5,1,1,1,45,3,1,2,5,2,2,1,4,1,4,4,1,4,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,7845,1,0,0,0,0,1
4,1,2,2,42,2,6,0,5,2,2,6,4,1,4,4,1,4,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,1,0,0,0,0,0
4,1,1,2,48,3,1,2,5,2,2,2,1,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,,1,0,0,0,1,0
4,1,1,1,60,2,1,2,5,2,3,8,4,1,4,4,4,1,3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1440,1,0,0,0,0,1
1,1,1,1,72,3,1,2,5,2,3,6,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3700,1,0,0,0,1,0
4,1,1,2,50,3,1,2,5,2,2,6,4,1,4,4,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,,1,0,0,0,1,1
3,1,1,1,81,3,1,2,5,2,3,6,4,1,4,4,1,4,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1331,1,0,0,0,1,0
2,1,1,1,40,2,1,2,5,2,2,5,4,1,4,4,1,4,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1300,1,0,0,0,0,0
3,1,1,1,54,2,1,2,5,2,3,8,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2584,1,0,0,0,0,0
3,1,1,1,72,3,1,2,5,2,3,6,4,1,4,4,4,1,3,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1200,1,0,0,0,0,0
3,1,1,1,71,3,1,2,5,2,2,6,4,1,4,4,3,2,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,700,1,0,0,0,0,0
4,1,1,1,65,3,1,2,5,2,2,6,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,512,1,0,0,0,1,0
3,1,1,1,70,2,1,2,5,2,2,1,4,1,4,4,3,2,3,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,300,1,0,0,0,1,0
4,1,1,1,90,3,1,2,9,0,1,9,4,1,4,4,1,4,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,938,1,0,0,0,0,0
3,1,1,1,99,3,1,2,9,0,2,9,4,1,4,4,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,596,1,0,0,0,1,0
4,1,1,1,60,3,1,2,5,2,2,9,4,1,4,4,4,1,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,500,1,0,0,0,0,0
4,1,1,1,75,3,1,1,5,1,3,9,4,1,4,4,4,1,3,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1000,1,0,0,0,0,1
4,1,1,1,45,6,1,2,5,1,3,9,4,1,4,4,4,1,3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,210,1,0,0,0,0,1
4,1,1,2,54,3,1,1,5,1,3,9,4,1,4,4,4,1,3,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,250,1,0,0,0,0,1
5,1,1,1,54,3,1,2,5,2,3,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,130,1,0,0,0,0,1
4,1,1,1,30,3,7,0,6,1,2,8,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,50,1,0,0,0,1,1
4,1,1,1,46,3,1,2,5,2,2,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,267,1,0,0,0,1,0
3,1,1,1,48,3,1,2,5,2,2,6,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,60,1,0,0,0,1,0
4,1,1,1,42,3,1,2,5,2,2,7,4,1,4,2,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,751,1,0,0,0,1,1
6,1,1,1,120,3,1,1,5,1,3,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,2500,1,0,0,0,1,0
4,1,1,1,50,3,1,1,5,1,3,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,125,1,0,0,0,1,0
3,1,1,1,32,1,1,1,5,1,3,8,4,1,4,4,1,0,4,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,32,1,0,0,0,1,0
4,1,1,1,40,3,1,1,5,1,2,6,4,1,4,3,1,0,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1500,1,0,0,0,0,0
3,1,1,1,50,7,2,0,5,1,2,1,4,1,4,4,1,0,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,150,1,0,0,0,1,1
3,1,1,1,40,2,3,2,5,2,2,1,4,1,4,4,1,0,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
4,1,1,1,45,2,3,1,5,2,2,1,4,1,4,4,1,0,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
4,1,1,1,60,7,2,0,5,1,2,1,4,1,4,4,4,3,4,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,160,1,0,0,0,1,0
5,1,1,1,40,2,2,0,5,1,2,1,4,1,4,4,1,0,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
3,1,1,4,40,2,2,0,5,1,2,1,4,1,4,4,4,3,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
2,1,1,2,45,9,2,0,5,1,1,1,4,1,4,4,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
3,1,1,1,54,3,1,1,5,1,3,6,4,1,4,4,4,3,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,1,0
3,1,1,4,50,9,2,0,5,2,3,6,4,1,4,4,1,0,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
5,1,3,4,60,3,1,1,5,1,2,9,4,1,4,2,4,3,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
4,1,3,4,60,3,1,1,5,1,2,1,4,1,4,4,4,3,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
3,1,1,1,40,3,1,1,5,1,4,1,4,1,4,4,4,3,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0
3,1,1,4,36,2,2,0,5,1,2,6,4,1,4,4,1,0,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
2,1,1,1,96,3,1,1,5,1,4,6,4,1,4,4,4,1,3,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,32000,1,0,0,0,1,0
2,1,1,1,36,7,2,0,5,2,2,1,4,1,2,4,1,4,4,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,156,1,0,0,0,0,0
2,2,1,1,48,6,1,2,5,2,2,9,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,260,1,0,0,0,1,0
2,1,1,1,54,2,2,0,5,2,2,9,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1000,1,0,0,0,1,0
2,1,1,1,40,2,2,0,5,2,2,9,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1000,1,0,0,0,1,0
3,1,1,1,40,2,1,2,5,2,2,9,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1000,1,0,0,0,0,0
2,1,1,1,46,2,1,2,5,2,2,9,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1250,1,0,0,0,1,0
2,1,1,1,40,6,1,2,5,2,2,9,4,1,4,4,4,2,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,50,1,0,0,0,1,0
5,1,1,1,40,3,1,2,6,2,2,5,4,1,4,4,4,2,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,3500,1,0,0,0,1,0
3,1,1,1,35,3,1,2,5,2,2,9,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,55,1,0,0,0,0,0
4,1,1,2,84,3,1,2,5,2,4,5,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,10000,1,0,0,4,1,0
4,1,1,1,46,6,2,0,5,2,2,5,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,200,1,0,0,0,1,1
3,1,1,1,40,3,1,2,5,1,3,5,4,1,3,3,4,1,2,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1600,1,0,0,0,0,0
4,1,1,1,50,3,2,0,5,2,3,6,4,1,4,4,4,1,3,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,9721,1,0,0,0,0,1
10,1,1,1,28,3,1,2,5,2,4,6,4,1,4,4,4,1,3,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,11000,1,0,0,0,0,0
3,1,1,1,50,3,1,2,5,2,3,5,4,1,3,3,4,1,3,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,5000,1,0,0,0,1,1
4,1,1,1,48,3,1,2,5,1,3,5,2,1,3,3,4,1,3,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,2000,1,0,0,0,1,0
4,1,1,1,55,3,1,2,5,2,4,6,4,1,4,4,4,1,3,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,7120,1,0,0,0,1,0
4,1,1,2,40,3,1,2,5,2,3,6,4,1,4,4,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1219,1,0,0,0,1,1
3,1,1,1,60,3,1,1,5,1,2,6,4,1,4,4,4,1,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,1,0,0,0,1,0
3,1,1,3,42,2,2,0,5,2,2,6,4,1,4,3,4,3,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,2700,1,0,0,0,1,1
